"author","title","year","evidence_type","comments","manual_tags","citekey","evidence_pro","evidence_con","opinion_pro","opinion_con_buts"
"Munafo, Marcus R.; Nosek, Brian A.; Bishop, Dorothy V. M.; Button, Katherine S.; Chambers, Christopher D.; du Sert, Nathalie Percie; Simonsohn, Uri; Wagenmakers, Eric-Jan; Ware, Jennifer J.; Ioannidis, John P. A.","A manifesto for reproducible science","2017",NA,NA,"include; note; funder_rr_partnerships","munafo2017a",NA,NA,NA,NA
"Munafo, Marcus R.; Nosek, Brian A.; Bishop, Dorothy V. M.; Button, Katherine S.; Chambers, Christopher D.; du Sert, Nathalie Percie; Simonsohn, Uri; Wagenmakers, Eric-Jan; Ware, Jennifer J.; Ioannidis, John P. A.","A manifesto for reproducible science","2017",NA,NA,"include; note; funder_rr_partnerships","munafo2017a",NA,NA,NA,NA
"Munafo, Marcus R.; Nosek, Brian A.; Bishop, Dorothy V. M.; Button, Katherine S.; Chambers, Christopher D.; du Sert, Nathalie Percie; Simonsohn, Uri; Wagenmakers, Eric-Jan; Ware, Jennifer J.; Ioannidis, John P. A.","A manifesto for reproducible science","2017",NA,NA,"include; note; funder_rr_partnerships","munafo2017a",NA,NA,NA,NA
"Munafo, Marcus R.; Nosek, Brian A.; Bishop, Dorothy V. M.; Button, Katherine S.; Chambers, Christopher D.; du Sert, Nathalie Percie; Simonsohn, Uri; Wagenmakers, Eric-Jan; Ware, Jennifer J.; Ioannidis, John P. A.","A manifesto for reproducible science","2017",NA,NA,"include; note; funder_rr_partnerships","munafo2017a",NA,NA,NA,NA
"Munafo, Marcus R.; Strain, Eric","Registered Reports: A new submission format at Drug and Alcohol Dependence","2014",NA,NA,"include; announcement_RRs; note","munafo2014",NA,NA,NA,NA
"Munafo, Marcus R.; Strain, Eric","Registered Reports: A new submission format at Drug and Alcohol Dependence","2014",NA,NA,"include; announcement_RRs; note","munafo2014",NA,NA,NA,NA
"Munafo, Marcus R.; Strain, Eric","Registered Reports: A new submission format at Drug and Alcohol Dependence","2014",NA,NA,"include; announcement_RRs; note","munafo2014",NA,NA,NA,NA
"Munafo, Marcus R.; Strain, Eric","Registered Reports: A new submission format at Drug and Alcohol Dependence","2014",NA,NA,"include; announcement_RRs; note","munafo2014",NA,NA,NA,NA
"Nosek, Brian A.; Ebersole, Charles R.; DeHaven, Alexander C.; Mellor, David T.","The preregistration revolution","2018",NA,NA,"psychology; preregistration; bias; methodology; transparency; open science; confirmatory analysis; exploratory analysis; science; registration; file drawer; registered reports; inference; include; truth; note; false","nosek2018",NA,NA,NA,NA
"Nosek, Brian A.; Ebersole, Charles R.; DeHaven, Alexander C.; Mellor, David T.","The preregistration revolution","2018",NA,NA,"psychology; preregistration; bias; methodology; transparency; open science; confirmatory analysis; exploratory analysis; science; registration; file drawer; registered reports; inference; include; truth; note; false","nosek2018",NA,NA,NA,NA
"Nosek, Brian A.; Errington, Timothy M.","Reproducibility in Cancer Biology: Making sense of replications","2017",NA,NA,"include; registered-reports; note","nosek2017",NA,NA,NA,NA
"Nosek, Brian A.; Errington, Timothy M.","Reproducibility in Cancer Biology: Making sense of replications","2017",NA,NA,"include; registered-reports; note","nosek2017",NA,NA,NA,NA
"Nosek, Brian A.; Errington, Timothy M.","Reproducibility in Cancer Biology: Making sense of replications","2017",NA,NA,"include; registered-reports; note","nosek2017",NA,NA,NA,NA
"Nosek, Brian A.; Errington, Timothy M.","Reproducibility in Cancer Biology: Making sense of replications","2017",NA,NA,"include; registered-reports; note","nosek2017",NA,NA,NA,NA
"Nosek, Brian A.; Errington, Timothy M.","Reproducibility in Cancer Biology: Making sense of replications","2017",NA,NA,"include; registered-reports; note","nosek2017",NA,NA,NA,NA
"Nosek, Brian A.; Errington, Timothy M.","Reproducibility in Cancer Biology: Making sense of replications","2017",NA,NA,"include; registered-reports; note","nosek2017",NA,NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
"Nosek, Brian A.; Lakens, Daniel","Registered Reports A Method to Increase the Credibility of Published Results","2014","anecdotal",NA,"ambady; announcement_RRs; bias; include; metaanalysis; note; pittinsky; replication attempt; science; standards; stereotype susceptibility shih; warmth","nosek2014","""We received 36 pre-proposals [RRRs] of which 24 were encouraged to submit full proposals. Ultimately 14 proposals were accepted. A 15th article (Moon & Roeder, 2014) was solicited as a second replication of one of the peer reviewed, accepted proposal""",NA,NA,NA
